area_id,area_name,display_name,area,year,bedroom_category,txn_count
49,Al Merkadh,Meydan,Meydan,2022,3BR,257
49,Al Merkadh,Meydan,Meydan,2022,4BR+,45
49,Al Merkadh,Meydan,Meydan,2022,Studio,895
49,Al Merkadh,Meydan,Meydan,2023,1BR,444
49,Al Merkadh,Meydan,Meydan,2023,2BR,196
49,Al Merkadh,Meydan,Meydan,2023,3BR,50
49,Al Merkadh,Meydan,Meydan,2023,Studio,107
63,Al Qusais Industrial Fourth,,Al Qusais Industrial Fourth,2017,1BR,43
63,Al Qusais Industrial Fourth,,Al Qusais Industrial Fourth,2017,Studio,18
78,Al Safouh First,,Al Safouh First,2011,2BR,10
78,Al Safouh First,,Al Safouh First,2011,3BR,7
78,Al Safouh First,,Al Safouh First,2013,1BR,65
78,Al Safouh First,,Al Safouh First,2013,2BR,60
78,Al Safouh First,,Al Safouh First,2013,Studio,42
78,Al Safouh First,,Al Safouh First,2014,1BR,11
78,Al Safouh First,,Al Safouh First,2014,2BR,20
78,Al Safouh First,,Al Safouh First,2014,Studio,5
78,Al Safouh First,,Al Safouh First,2015,1BR,26
78,Al Safouh First,,Al Safouh First,2015,2BR,24
78,Al Safouh First,,Al Safouh First,2015,Studio,19
78,Al Safouh First,,Al Safouh First,2016,1BR,33
78,Al Safouh First,,Al Safouh First,2016,2BR,11
78,Al Safouh First,,Al Safouh First,2016,3BR,13
78,Al Safouh First,,Al Safouh First,2017,1BR,30
78,Al Safouh First,,Al Safouh First,2017,2BR,25
78,Al Safouh First,,Al Safouh First,2017,3BR,5
78,Al Safouh First,,Al Safouh First,2018,1BR,11
78,Al Safouh First,,Al Safouh First,2018,2BR,17
78,Al Safouh First,,Al Safouh First,2018,3BR,14
78,Al Safouh First,,Al Safouh First,2019,1BR,6
78,Al Safouh First,,Al Safouh First,2019,2BR,11
78,Al Safouh First,,Al Safouh First,2019,Studio,5
78,Al Safouh First,,Al Safouh First,2021,1BR,6
78,Al Safouh First,,Al Safouh First,2021,2BR,15
78,Al Safouh First,,Al Safouh First,2023,2BR,5
79,Al Safouh Second,,Al Safouh Second,2010,1BR,6
79,Al Safouh Second,,Al Safouh Second,2010,Non-residential,19
79,Al Safouh Second,,Al Safouh Second,2011,Non-residential,7
79,Al Safouh Second,,Al Safouh Second,2012,1BR,6
79,Al Safouh Second,,Al Safouh Second,2012,Non-residential,24
79,Al Safouh Second,,Al Safouh Second,2012,Penthouse,8
79,Al Safouh Second,,Al Safouh Second,2013,1BR,20
79,Al Safouh Second,,Al Safouh Second,2013,2BR,12
79,Al Safouh Second,,Al Safouh Second,2013,Non-residential,37
79,Al Safouh Second,,Al Safouh Second,2013,Penthouse,38
79,Al Safouh Second,,Al Safouh Second,2014,Non-residential,7
79,Al Safouh Second,,Al Safouh Second,2021,1BR,61
79,Al Safouh Second,,Al Safouh Second,2021,2BR,111
79,Al Safouh Second,,Al Safouh Second,2021,3BR,23
79,Al Safouh Second,,Al Safouh Second,2022,1BR,65
79,Al Safouh Second,,Al Safouh Second,2022,2BR,155
79,Al Safouh Second,,Al Safouh Second,2022,3BR,60
79,Al Safouh Second,,Al Safouh Second,2022,4BR+,23
79,Al Safouh Second,,Al Safouh Second,2023,2BR,8
79,Al Safouh Second,,Al Safouh Second,2023,4BR+,25
82,Al Thanayah Fourth,The Greens & The Views,The Greens & The Views,2010,2BR,340
82,Al Thanayah Fourth,The Greens & The Views,The Greens & The Views,2010,3BR,460
82,Al Thanayah Fourth,The Greens & The Views,The Greens & The Views,2010,4BR+,79
82,Al Thanayah Fourth,The Greens & The Views,The Greens & The Views,2011,2BR,251
82,Al Thanayah Fourth,The Greens & The Views,The Greens & The Views,2011,3BR,343
82,Al Thanayah Fourth,The Greens & The Views,The Greens & The Views,2011,4BR+,81
82,Al Thanayah Fourth,The Greens & The Views,The Greens & The Views,2012,2BR,252
82,Al Thanayah Fourth,The Greens & The Views,The Greens & The Views,2012,3BR,314
82,Al Thanayah Fourth,The Greens & The Views,The Greens & The Views,2012,4BR+,71
82,Al Thanayah Fourth,The Greens & The Views,The Greens & The Views,2013,2BR,262
82,Al Thanayah Fourth,The Greens & The Views,The Greens & The Views,2013,3BR,371
82,Al Thanayah Fourth,The Greens & The Views,The Greens & The Views,2013,4BR+,62
82,Al Thanayah Fourth,The Greens & The Views,The Greens & The Views,2014,2BR,146
82,Al Thanayah Fourth,The Greens & The Views,The Greens & The Views,2014,3BR,205
82,Al Thanayah Fourth,The Greens & The Views,The Greens & The Views,2014,4BR+,34
82,Al Thanayah Fourth,The Greens & The Views,The Greens & The Views,2015,2BR,127
82,Al Thanayah Fourth,The Greens & The Views,The Greens & The Views,2015,3BR,168
82,Al Thanayah Fourth,The Greens & The Views,The Greens & The Views,2015,4BR+,35
82,Al Thanayah Fourth,The Greens & The Views,The Greens & The Views,2016,2BR,118
82,Al Thanayah Fourth,The Greens & The Views,The Greens & The Views,2016,3BR,149
82,Al Thanayah Fourth,The Greens & The Views,The Greens & The Views,2016,4BR+,18
82,Al Thanayah Fourth,The Greens & The Views,The Greens & The Views,2017,2BR,106
82,Al Thanayah Fourth,The Greens & The Views,The Greens & The Views,2017,3BR,165
82,Al Thanayah Fourth,The Greens & The Views,The Greens & The Views,2017,4BR+,25
82,Al Thanayah Fourth,The Greens & The Views,The Greens & The Views,2018,2BR,83
82,Al Thanayah Fourth,The Greens & The Views,The Greens & The Views,2018,3BR,146
82,Al Thanayah Fourth,The Greens & The Views,The Greens & The Views,2018,4BR+,40
82,Al Thanayah Fourth,The Greens & The Views,The Greens & The Views,2019,2BR,87
82,Al Thanayah Fourth,The Greens & The Views,The Greens & The Views,2019,3BR,116
82,Al Thanayah Fourth,The Greens & The Views,The Greens & The Views,2019,4BR+,25
82,Al Thanayah Fourth,The Greens & The Views,The Greens & The Views,2020,2BR,71
82,Al Thanayah Fourth,The Greens & The Views,The Greens & The Views,2020,3BR,156
82,Al Thanayah Fourth,The Greens & The Views,The Greens & The Views,2020,4BR+,24
82,Al Thanayah Fourth,The Greens & The Views,The Greens & The Views,2021,2BR,122
82,Al Thanayah Fourth,The Greens & The Views,The Greens & The Views,2021,3BR,219
82,Al Thanayah Fourth,The Greens & The Views,The Greens & The Views,2021,4BR+,43
82,Al Thanayah Fourth,The Greens & The Views,The Greens & The Views,2022,2BR,161
82,Al Thanayah Fourth,The Greens & The Views,The Greens & The Views,2022,3BR,242
82,Al Thanayah Fourth,The Greens & The Views,The Greens & The Views,2022,4BR+,47
82,Al Thanayah Fourth,The Greens & The Views,The Greens & The Views,2023,2BR,23
82,Al Thanayah Fourth,The Greens & The Views,The Greens & The Views,2023,3BR,28
82,Al Thanayah Fourth,The Greens & The Views,The Greens & The Views,2023,4BR+,8
83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,2010,1BR,1759
83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,2010,2BR,898
83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,2010,3BR,170
83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,2010,4BR+,25
83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,2010,Non-residential,1364
83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,2010,Studio,634
83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,2011,1BR,961
83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,2011,2BR,789
83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,2011,3BR,138
83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,2011,4BR+,35
83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,2011,Non-residential,2183
83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,2011,Penthouse,7
83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,2011,Studio,521
83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,2012,1BR,1129
83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,2012,2BR,899
83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,2012,3BR,249
83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,2012,4BR+,49
83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,2012,Non-residential,2110
83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,2012,Penthouse,12
83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,2012,Studio,596
83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,2013,1BR,1511
83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,2013,2BR,987
83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,2013,3BR,291
83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,2013,4BR+,27
83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,2013,Non-residential,2732
83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,2013,Penthouse,9
83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,2013,Studio,738
83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,2014,1BR,667
83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,2014,2BR,489
83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,2014,3BR,142
83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,2014,4BR+,14
83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,2014,Non-residential,1050
83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,2014,Penthouse,6
83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,2014,Studio,349
83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,2015,1BR,593
83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,2015,2BR,320
83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,2015,3BR,118
83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,2015,4BR+,9
83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,2015,Non-residential,588
83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,2015,Studio,266
83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,2016,1BR,478
83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,2016,2BR,302
83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,2016,3BR,69
83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,2016,4BR+,5
83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,2016,Non-residential,430
83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,2016,Studio,254
83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,2017,1BR,409
83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,2017,2BR,261
83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,2017,3BR,78
83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,2017,4BR+,14
83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,2017,Non-residential,384
83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,2017,Studio,178
83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,2018,1BR,255
83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,2018,2BR,166
83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,2018,3BR,60
83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,2018,4BR+,6
83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,2018,Non-residential,362
83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,2018,Studio,104
83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,2019,1BR,254
83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,2019,2BR,141
83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,2019,3BR,46
83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,2019,4BR+,6
83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,2019,Non-residential,327
83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,2019,Studio,539
83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,2020,1BR,266
83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,2020,2BR,153
83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,2020,3BR,52
83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,2020,4BR+,8
83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,2020,Non-residential,297
83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,2020,Studio,317
83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,2021,1BR,893
83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,2021,2BR,420
83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,2021,3BR,146
83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,2021,4BR+,10
83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,2021,Non-residential,666
83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,2021,Studio,893
83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,2022,1BR,739
83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,2022,2BR,508
83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,2022,3BR,210
83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,2022,4BR+,15
83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,2022,Non-residential,681
83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,2022,Penthouse,8
83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,2022,Studio,278
83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,2023,1BR,122
83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,2023,2BR,49
83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,2023,3BR,57
83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,2023,4BR+,5
83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,2023,Non-residential,124
83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,2023,Studio,138
84,Al Thanyah First,Emirates Hills,Emirates Hills,2010,1BR,16
84,Al Thanyah First,Emirates Hills,Emirates Hills,2010,2BR,53
84,Al Thanyah First,Emirates Hills,Emirates Hills,2010,Non-residential,94
84,Al Thanyah First,Emirates Hills,Emirates Hills,2010,Studio,108
84,Al Thanyah First,Emirates Hills,Emirates Hills,2011,1BR,11
84,Al Thanyah First,Emirates Hills,Emirates Hills,2011,2BR,26
84,Al Thanyah First,Emirates Hills,Emirates Hills,2011,Non-residential,139
84,Al Thanyah First,Emirates Hills,Emirates Hills,2011,Studio,29
84,Al Thanyah First,Emirates Hills,Emirates Hills,2012,1BR,44
84,Al Thanyah First,Emirates Hills,Emirates Hills,2012,2BR,18
84,Al Thanyah First,Emirates Hills,Emirates Hills,2012,Non-residential,190
84,Al Thanyah First,Emirates Hills,Emirates Hills,2012,Studio,59
84,Al Thanyah First,Emirates Hills,Emirates Hills,2013,1BR,22
84,Al Thanyah First,Emirates Hills,Emirates Hills,2013,2BR,32
84,Al Thanyah First,Emirates Hills,Emirates Hills,2013,Non-residential,326
84,Al Thanyah First,Emirates Hills,Emirates Hills,2013,Studio,46
84,Al Thanyah First,Emirates Hills,Emirates Hills,2014,1BR,30
84,Al Thanyah First,Emirates Hills,Emirates Hills,2014,2BR,51
84,Al Thanyah First,Emirates Hills,Emirates Hills,2014,Non-residential,161
84,Al Thanyah First,Emirates Hills,Emirates Hills,2014,Studio,27
84,Al Thanyah First,Emirates Hills,Emirates Hills,2015,1BR,186
84,Al Thanyah First,Emirates Hills,Emirates Hills,2015,2BR,111
84,Al Thanyah First,Emirates Hills,Emirates Hills,2015,3BR,15
84,Al Thanyah First,Emirates Hills,Emirates Hills,2015,Non-residential,97
84,Al Thanyah First,Emirates Hills,Emirates Hills,2015,Penthouse,5
84,Al Thanyah First,Emirates Hills,Emirates Hills,2015,Studio,80
84,Al Thanyah First,Emirates Hills,Emirates Hills,2016,1BR,53
84,Al Thanyah First,Emirates Hills,Emirates Hills,2016,2BR,39
84,Al Thanyah First,Emirates Hills,Emirates Hills,2016,Non-residential,53
84,Al Thanyah First,Emirates Hills,Emirates Hills,2016,Studio,78
84,Al Thanyah First,Emirates Hills,Emirates Hills,2017,1BR,78
84,Al Thanyah First,Emirates Hills,Emirates Hills,2017,2BR,66
84,Al Thanyah First,Emirates Hills,Emirates Hills,2017,3BR,20
84,Al Thanyah First,Emirates Hills,Emirates Hills,2017,Non-residential,72
84,Al Thanyah First,Emirates Hills,Emirates Hills,2017,Studio,148
84,Al Thanyah First,Emirates Hills,Emirates Hills,2018,1BR,90
84,Al Thanyah First,Emirates Hills,Emirates Hills,2018,2BR,30
84,Al Thanyah First,Emirates Hills,Emirates Hills,2018,3BR,7
84,Al Thanyah First,Emirates Hills,Emirates Hills,2018,Non-residential,51
84,Al Thanyah First,Emirates Hills,Emirates Hills,2018,Studio,244
84,Al Thanyah First,Emirates Hills,Emirates Hills,2019,1BR,34
84,Al Thanyah First,Emirates Hills,Emirates Hills,2019,2BR,14
84,Al Thanyah First,Emirates Hills,Emirates Hills,2019,Non-residential,69
84,Al Thanyah First,Emirates Hills,Emirates Hills,2019,Studio,165
84,Al Thanyah First,Emirates Hills,Emirates Hills,2020,1BR,29
84,Al Thanyah First,Emirates Hills,Emirates Hills,2020,2BR,8
84,Al Thanyah First,Emirates Hills,Emirates Hills,2020,Non-residential,39
84,Al Thanyah First,Emirates Hills,Emirates Hills,2020,Studio,250
84,Al Thanyah First,Emirates Hills,Emirates Hills,2021,1BR,54
84,Al Thanyah First,Emirates Hills,Emirates Hills,2021,2BR,14
84,Al Thanyah First,Emirates Hills,Emirates Hills,2021,Non-residential,72
84,Al Thanyah First,Emirates Hills,Emirates Hills,2021,Studio,68
84,Al Thanyah First,Emirates Hills,Emirates Hills,2022,1BR,75
84,Al Thanyah First,Emirates Hills,Emirates Hills,2022,2BR,28
84,Al Thanyah First,Emirates Hills,Emirates Hills,2022,3BR,7
84,Al Thanyah First,Emirates Hills,Emirates Hills,2022,Non-residential,156
84,Al Thanyah First,Emirates Hills,Emirates Hills,2022,Studio,136
84,Al Thanyah First,Emirates Hills,Emirates Hills,2023,2BR,6
84,Al Thanyah First,Emirates Hills,Emirates Hills,2023,Non-residential,5
84,Al Thanyah First,Emirates Hills,Emirates Hills,2023,Studio,6
85,Al Thanyah Third,Barsha Heights (TECOM),Barsha Heights (TECOM),2010,1BR,1015
85,Al Thanyah Third,Barsha Heights (TECOM),Barsha Heights (TECOM),2010,2BR,873
85,Al Thanyah Third,Barsha Heights (TECOM),Barsha Heights (TECOM),2010,3BR,343
85,Al Thanyah Third,Barsha Heights (TECOM),Barsha Heights (TECOM),2010,4BR+,16
85,Al Thanyah Third,Barsha Heights (TECOM),Barsha Heights (TECOM),2010,Non-residential,6
85,Al Thanyah Third,Barsha Heights (TECOM),Barsha Heights (TECOM),2010,Studio,114
85,Al Thanyah Third,Barsha Heights (TECOM),Barsha Heights (TECOM),2011,1BR,696
85,Al Thanyah Third,Barsha Heights (TECOM),Barsha Heights (TECOM),2011,2BR,603
85,Al Thanyah Third,Barsha Heights (TECOM),Barsha Heights (TECOM),2011,3BR,201
85,Al Thanyah Third,Barsha Heights (TECOM),Barsha Heights (TECOM),2011,4BR+,10
85,Al Thanyah Third,Barsha Heights (TECOM),Barsha Heights (TECOM),2011,Non-residential,21
85,Al Thanyah Third,Barsha Heights (TECOM),Barsha Heights (TECOM),2011,Studio,117
85,Al Thanyah Third,Barsha Heights (TECOM),Barsha Heights (TECOM),2012,1BR,524
85,Al Thanyah Third,Barsha Heights (TECOM),Barsha Heights (TECOM),2012,2BR,462
85,Al Thanyah Third,Barsha Heights (TECOM),Barsha Heights (TECOM),2012,3BR,229
85,Al Thanyah Third,Barsha Heights (TECOM),Barsha Heights (TECOM),2012,4BR+,7
85,Al Thanyah Third,Barsha Heights (TECOM),Barsha Heights (TECOM),2012,Penthouse,12
85,Al Thanyah Third,Barsha Heights (TECOM),Barsha Heights (TECOM),2012,Studio,109
85,Al Thanyah Third,Barsha Heights (TECOM),Barsha Heights (TECOM),2013,1BR,599
